Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall,Volume Septal Body,Surface Area Inferior Free Wall,Surface Area Lateral Free Wall,Surface Area Anterior Free Wall,Surface Area Septal Body,Curvature Inferior Free Wall,Curvature Lateral Free Wall,Curvature Anterior Free Wall,Curvature Septal Body,Minimum Curvature,Maximum Curvature
 0, 291.744, 25959, 1.02813, 67.1795, 84.9465, 62.9925, 76.2737, 5977.55, 7558.43, 5605, 6786.74, 1.12347, 0.911829, 1.26302, 0.933345, -3.18787, 6.79054
1, 277.18, 25328.7, 1.04786, 63.6573, 79.8566, 60.153, 73.1723, 5817.01, 7297.29, 5496.79, 6686.49, 1.12743, 0.915366, 1.26908, 0.984243, -2.98953, 6.83101
2, 265.341, 24959.4, 1.05875, 60.6765, 76.9856, 57.5293, 69.823, 5707.55, 7241.67, 5411.51, 6567.92, 1.12176, 0.944048, 1.28848, 0.984381, -2.82417, 6.83699
3, 266.23, 24902.7, 1.05852, 61.0752, 77.5558, 57.8403, 69.4318, 5712.87, 7254.44, 5410.28, 6494.53, 1.11343, 0.957703, 1.28109, 0.981158, -2.82498, 6.8252
4, 258.144, 24391, 1.04919, 59.2625, 75.1384, 56.6456, 66.779, 5599.47, 7099.51, 5352.2, 6309.67, 1.10314, 0.989404, 1.2742, 0.935658, -2.93809, 6.80008
5, 248.399, 23807.7, 1.04298, 57.2653, 71.8898, 55.1099, 63.8216, 5488.57, 6890.25, 5281.99, 6116.95, 1.09847, 1.00892, 1.26637, 0.907411, -2.97857, 6.79568
6, 239.977, 23306.7, 1.04263, 55.5459, 69.2892, 53.6106, 61.2247, 5394.65, 6729.41, 5206.7, 5946.19, 1.09173, 1.03195, 1.26011, 0.894153, -3.00885, 6.80575
7, 230.837, 22820.6, 1.04125, 53.5155, 66.3856, 51.8553, 58.7806, 5290.55, 6562.89, 5126.42, 5811.06, 1.08704, 1.05138, 1.25713, 0.877757, -3.02508, 6.84992
8, 222.214, 22357.4, 1.04082, 51.4775, 63.4759, 50.2366, 56.7302, 5179.24, 6386.42, 5054.39, 5707.72, 1.08112, 1.0679, 1.25188, 0.868805, -3.03436, 6.88953
9, 217.681, 22126.5, 1.03823, 50.4742, 61.7868, 49.3572, 55.7709, 5130.52, 6280.41, 5016.98, 5668.91, 1.08271, 1.06646, 1.24975, 0.862515, -3.03905, 6.87957
