Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall,Volume Septal Body,Surface Area Inferior Free Wall,Surface Area Lateral Free Wall,Surface Area Anterior Free Wall,Surface Area Septal Body,Curvature Inferior Free Wall,Curvature Lateral Free Wall,Curvature Anterior Free Wall,Curvature Septal Body,Minimum Curvature,Maximum Curvature
 0, 327.152, 29699.9, 1.07317, 72.2002, 97.5365, 71.5909, 85.4167, 6554.58, 8854.69, 6499.26, 7754.41, 1.35056, 0.95734, 1.31905, 0.865971, -1.67965, 6.45729
1, 290.011, 27739, 1.05776, 64.7255, 84.6101, 63.4423, 76.8493, 6190.87, 8092.79, 6068.13, 7350.48, 1.34242, 0.935687, 1.33527, 0.83293, -1.68393, 6.37869
2, 259.657, 25884.6, 1.04384, 58.1356, 73.6493, 57.4302, 70.0733, 5795.39, 7341.92, 5725.07, 6985.43, 1.30433, 0.919629, 1.32876, 0.830449, -1.65957, 6.29163
3, 228.045, 23729.6, 1.02828, 51.3046, 62.4907, 51.4961, 62.4054, 5338.57, 6502.56, 5358.5, 6493.69, 1.2566, 0.913769, 1.30954, 0.827352, -1.6657, 6.24484
4, 203.054, 21861.9, 1.01115, 45.8765, 53.437, 47.1194, 56.2888, 4939.32, 5753.33, 5073.14, 6060.37, 1.20741, 0.90666, 1.27864, 0.82836, -1.70261, 6.20698
5, 184.988, 20460.3, 0.99984, 41.8675, 46.938, 43.9217, 51.942, 4630.68, 5191.49, 4857.88, 5744.95, 1.16926, 0.905588, 1.2555, 0.830839, -1.76537, 6.20035
6, 173.148, 19537.3, 0.996008, 39.067, 42.9411, 41.7011, 49.1309, 4408.16, 4845.3, 4705.38, 5543.73, 1.14454, 0.906549, 1.24467, 0.839145, -1.80759, 6.2146
7, 166.379, 19108.3, 0.994279, 37.1823, 40.9819, 40.126, 47.7893, 4270.33, 4706.7, 4608.4, 5488.52, 1.14058, 0.899889, 1.25637, 0.834971, -1.81338, 6.2527
8, 166.541, 19115.5, 1.00096, 36.7658, 41.9467, 39.8718, 47.6623, 4219.96, 4814.62, 4576.46, 5470.65, 1.13896, 0.908405, 1.27226, 0.839422, -1.77772, 6.22907
9, 204.302, 21658.5, 1.01258, 45.1533, 54.0441, 47.8291, 56.9497, 4786.79, 5729.32, 5070.46, 6037.35, 1.17109, 0.913791, 1.2737, 0.850561, -1.67818, 6.15326
10, 237.011, 24035.3, 1.03087, 52.3649, 66.588, 53.5122, 64.2023, 5310.33, 6752.7, 5426.68, 6510.77, 1.23147, 0.930554, 1.31347, 0.832999, -1.63802, 6.24485
11, 259.898, 25633.9, 1.04056, 57.7677, 74.5429, 57.7353, 69.4902, 5697.66, 7352.22, 5694.47, 6853.86, 1.27698, 0.934074, 1.3208, 0.828656, -1.64628, 6.29209
12, 268.619, 26168.9, 1.04174, 59.8071, 76.9486, 59.7767, 71.7155, 5826.41, 7496.34, 5823.45, 6986.53, 1.28482, 0.932258, 1.31182, 0.834605, -1.65676, 6.28121
13, 274.544, 26504.2, 1.04244, 60.9679, 78.6977, 61.1983, 73.3044, 5885.77, 7597.39, 5908.02, 7076.72, 1.28609, 0.930674, 1.31078, 0.837966, -1.66185, 6.2837
14, 293.552, 27552.5, 1.05363, 65.0369, 85.0434, 65.3765, 77.7058, 6104.31, 7982.09, 6136.18, 7293.39, 1.29688, 0.939481, 1.30344, 0.862455, -1.65547, 6.30722
15, 323.266, 29356.5, 1.06921, 71.3432, 96.0385, 71.1083, 84.3722, 6478.82, 8721.45, 6457.49, 7662.02, 1.33366, 0.961287, 1.31275, 0.864106, -1.66945, 6.43199
16, 330.33, 29857.5, 1.07466, 72.9167, 98.8249, 72.2674, 85.9134, 6590.71, 8932.47, 6532.02, 7765.44, 1.35321, 0.961996, 1.3194, 0.864762, -1.68558, 6.47781
