Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall,Volume Septal Body,Surface Area Inferior Free Wall,Surface Area Lateral Free Wall,Surface Area Anterior Free Wall,Surface Area Septal Body,Curvature Inferior Free Wall,Curvature Lateral Free Wall,Curvature Anterior Free Wall,Curvature Septal Body,Minimum Curvature,Maximum Curvature
 0, 215.642, 20767.4, 1.03852, 39.5779, 63.4683, 51.2403, 61.0402, 3811.57, 6112.34, 4934.71, 5878.5, 1.34497, 0.928002, 1.22244, 0.846727, -1.04138, 5.10118
1, 208.042, 20579.8, 1.05234, 38.0055, 61.8294, 48.9877, 58.9224, 3759.57, 6116.27, 4845.95, 5828.7, 1.38467, 0.93301, 1.25441, 0.842345, -1.04698, 5.30298
2, 197.795, 19996.6, 1.05548, 35.956, 58.5494, 46.7907, 56.2122, 3635.07, 5919.22, 4730.44, 5682.93, 1.3935, 0.934922, 1.25386, 0.845435, -1.02792, 5.31186
3, 173.935, 18506.8, 1.05498, 31.2931, 50.5975, 41.8805, 49.8997, 3329.61, 5383.61, 4456.12, 5309.36, 1.41064, 0.929951, 1.23892, 0.847142, -1.01084, 5.28403
4, 152.613, 17078.3, 1.05369, 26.9591, 43.5108, 37.4845, 44.4151, 3016.89, 4869.13, 4194.75, 4970.33, 1.4074, 0.930943, 1.2135, 0.859376, -0.980689, 5.24076
5, 134.924, 15866.8, 1.05187, 23.3185, 38.0036, 33.6346, 39.742, 2742.2, 4469.14, 3955.35, 4673.56, 1.40212, 0.934949, 1.19505, 0.86442, -0.956922, 5.24748
6, 121.629, 14911.3, 1.04949, 20.5909, 33.7786, 30.7404, 36.3071, 2524.37, 4141.14, 3768.67, 4451.13, 1.39265, 0.935064, 1.17382, 0.875208, -0.937109, 5.24376
7, 112.217, 14240.6, 1.05072, 18.5838, 30.8435, 28.649, 33.9391, 2358.32, 3914.11, 3635.62, 4306.94, 1.38289, 0.934574, 1.15996, 0.893234, -0.908994, 5.2701
8, 105.882, 13824.4, 1.0479, 17.2553, 28.8559, 27.1568, 32.4197, 2252.93, 3767.55, 3545.7, 4232.85, 1.38482, 0.926369, 1.15255, 0.895038, -0.921554, 5.31962
9, 103.631, 13733.7, 1.05021, 16.7279, 28.114, 26.5774, 32.0207, 2216.86, 3725.81, 3522.17, 4243.55, 1.39111, 0.919185, 1.15543, 0.902846, -0.928639, 5.37033
10, 105.686, 13761.4, 1.04689, 17.2521, 28.9271, 27.1123, 32.1988, 2246.4, 3766.6, 3530.29, 4192.6, 1.37947, 0.930525, 1.14659, 0.895028, -0.906899, 5.28361
11, 115.613, 14395.9, 1.04516, 19.3247, 32.286, 29.2904, 34.5031, 2406.28, 4020.21, 3647.19, 4296.27, 1.37543, 0.94117, 1.15774, 0.876343, -0.911282, 5.18631
12, 134.214, 15799, 1.04859, 22.845, 38.4693, 33.0399, 39.6312, 2689.2, 4528.41, 3889.29, 4665.19, 1.38125, 0.938602, 1.19695, 0.862291, -0.922929, 5.18456
13, 160.8, 17514.4, 1.04666, 28.2386, 46.4349, 38.913, 46.9563, 3075.75, 5057.7, 4238.41, 5114.49, 1.36977, 0.931675, 1.21209, 0.860056, -0.945092, 5.12229
14, 176.664, 18501.6, 1.04618, 31.6581, 51.3461, 42.4401, 50.9467, 3315.48, 5377.36, 4444.65, 5335.53, 1.37265, 0.930058, 1.21744, 0.855132, -0.980029, 5.12666
15, 180.416, 18717.6, 1.04688, 32.4489, 52.5715, 43.3275, 51.792, 3366.47, 5454.13, 4495.1, 5373.26, 1.37099, 0.932614, 1.21982, 0.854599, -0.988817, 5.13402
16, 183.566, 18815.5, 1.04135, 33.1833, 53.4629, 44.126, 52.512, 3401.29, 5479.94, 4522.92, 5382.48, 1.3586, 0.935423, 1.21106, 0.847803, -1.00032, 5.07738
17, 185.611, 18903.8, 1.03838, 33.6801, 54.1919, 44.5563, 52.898, 3430.19, 5519.24, 4537.9, 5387.47, 1.35474, 0.937056, 1.20842, 0.841191, -1.00552, 5.05386
18, 187.416, 18975.1, 1.03733, 34.0809, 54.9352, 44.9629, 53.1515, 3450.53, 5561.94, 4552.28, 5381.34, 1.35065, 0.941303, 1.20886, 0.836482, -1.0074, 5.04869
19, 197.145, 19519.7, 1.03473, 35.9254, 58.0785, 47.1551, 55.6907, 3557.03, 5750.46, 4668.91, 5514.04, 1.33401, 0.945165, 1.21076, 0.833779, -1.01365, 5.04758
20, 215.242, 20735, 1.03974, 39.7039, 63.2492, 51.0021, 60.9744, 3824.8, 6093, 4913.2, 5873.86, 1.34732, 0.92899, 1.22138, 0.848845, -1.0442, 5.11741
