Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall, Volume Septal Body, Surface Area Inferior Free Wall, Surface Area Lateral Free Wall, Surface Area Anterior Free Wall, Surface Area Septal Body, Curvature Inferior Free Wall, Curvature Lateral Free Wall, Curvature Anterior Free Wall, Curvature Septal Body, Minimum Curvature, Maximum Curvature
0, 200.663, 20112.7, 1.06872, 36.6767, 65.6846, 44.2181, 53.8569, 3676.15, 6583.65, 4432.04, 5398.15, 1.36534, 0.988858, 1.48581, 0.717736, -1.29703, 4.39136
1, 197.485, 20186.3, 1.08044, 36.0959, 64.8195, 43.0131, 53.3346, 3689.62, 6625.67, 4396.67, 5451.71, 1.39611, 0.977602, 1.51173, 0.729739, -1.25602, 4.44926
2, 197.003, 20184, 1.08202, 35.9573, 65.1693, 42.7099, 52.9472, 3684.02, 6676.93, 4375.85, 5424.71, 1.39707, 0.982509, 1.51907, 0.725396, -1.26718, 4.48087
3, 186.755, 19524.4, 1.07872, 34.1606, 60.8781, 41.0088, 50.4939, 3571.33, 6364.52, 4287.28, 5278.9, 1.38981, 0.973369, 1.50228, 0.737439, -1.22699, 4.42241
4, 174.889, 18697.3, 1.07735, 32.0516, 56.3188, 38.9973, 47.3142, 3426.62, 6021.02, 4169.19, 5058.34, 1.39147, 0.96436, 1.47708, 0.755037, -1.19793, 4.40567
5, 162.582, 17799.7, 1.0746, 29.8372, 51.6092, 36.9435, 43.9925, 3266.62, 5650.25, 4044.63, 4816.36, 1.38623, 0.958565, 1.44647, 0.772889, -1.16246, 4.37395
6, 151.604, 16971.9, 1.07139, 27.8336, 47.5222, 35.0663, 40.9897, 3115.93, 5320.04, 3925.62, 4588.74, 1.37743, 0.9565, 1.41663, 0.787777, -1.13531, 4.34882
7, 141.155, 16192.7, 1.06916, 25.8643, 43.6587, 33.2132, 38.2328, 2967.04, 5008.34, 3810.08, 4385.91, 1.36881, 0.95434, 1.38876, 0.804404, -1.11261, 4.33782
8, 132.499, 15559.7, 1.06823, 24.218, 40.5066, 31.5993, 35.9951, 2843.99, 4756.81, 3710.8, 4227.01, 1.36566, 0.95145, 1.36728, 0.818668, -1.09836, 4.35229
9, 125.605, 15046.1, 1.06731, 22.8707, 38.0823, 30.2621, 34.2154, 2739.66, 4561.84, 3625.07, 4098.63, 1.35962, 0.950488, 1.35103, 0.82984, -1.09123, 4.37115
10, 120.054, 14646.6, 1.06748, 21.7724, 36.1409, 29.124, 32.8464, 2656.24, 4409.21, 3553.14, 4007.28, 1.35881, 0.947787, 1.34043, 0.839447, -1.08761, 4.41159
11, 114.444, 14281.1, 1.07041, 20.6257, 34.1837, 27.9099, 31.5595, 2573.81, 4265.67, 3482.77, 3938.2, 1.36625, 0.942398, 1.33567, 0.851496, -1.10021, 4.48198
12, 109.927, 13898.9, 1.06245, 19.845, 32.5623, 27.0381, 30.3179, 2509.15, 4117.08, 3418.62, 3833.31, 1.35003, 0.94211, 1.31419, 0.849757, -1.09258, 4.44092
13, 105.368, 13489.9, 1.0496, 19.1908, 31.1533, 26.1291, 28.7324, 2456.94, 3988.45, 3345.22, 3678.52, 1.32608, 0.949735, 1.28715, 0.834146, -1.10393, 4.34295
