Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall, Volume Septal Body, Surface Area Inferior Free Wall, Surface Area Lateral Free Wall, Surface Area Anterior Free Wall, Surface Area Septal Body, Curvature Inferior Free Wall, Curvature Lateral Free Wall, Curvature Anterior Free Wall, Curvature Septal Body, Minimum Curvature, Maximum Curvature
0, 90.3887, 12336.1, 1.09526, 16.9181, 26.2307, 19.6333, 27.5051, 2308.96, 3579.93, 2679.53, 3753.86, 1.34639, 0.933618, 1.42711, 0.891609, -2.21542, 6.13002
1, 84.9742, 11962.4, 1.10806, 15.8078, 24.2875, 18.4548, 26.331, 2225.37, 3419.12, 2598.01, 3706.8, 1.33352, 0.950089, 1.42645, 0.92411, -2.20876, 6.25535
2, 78.9281, 11519.3, 1.10187, 14.581, 22.2174, 17.1723, 24.8728, 2128.05, 3242.55, 2506.23, 3630.1, 1.32818, 0.958447, 1.43763, 0.894585, -2.34147, 6.44094
3, 74.8253, 11134.2, 1.09859, 13.7717, 20.8682, 16.3818, 23.7239, 2049.26, 3105.25, 2437.65, 3530.19, 1.32549, 0.963931, 1.44229, 0.87873, -2.43812, 6.43408
4, 71.0204, 10734.8, 1.10272, 13.0407, 19.7059, 15.7018, 22.4963, 1971.11, 2978.55, 2373.33, 3400.32, 1.32566, 1.009, 1.43629, 0.855983, -2.31892, 6.27497
5, 66.2886, 10269.7, 1.11104, 12.1476, 18.2811, 14.7871, 21.0022, 1881.95, 2832.19, 2290.88, 3253.74, 1.33039, 1.03793, 1.42248, 0.861781, -2.1964, 6.24666
6, 61.1961, 9777.89, 1.11327, 11.2033, 16.7691, 13.763, 19.3955, 1790.06, 2679.36, 2199.05, 3099.01, 1.33698, 1.06501, 1.40727, 0.850494, -2.14008, 6.25915
7, 56.4703, 9305.27, 1.11717, 10.3454, 15.344, 12.8019, 17.9187, 1704.73, 2528.42, 2109.51, 2952.67, 1.33809, 1.07107, 1.38996, 0.866754, -2.12379, 6.30275
8, 52.0001, 8856.17, 1.11698, 9.53952, 14.0123, 11.8712, 16.5212, 1624.68, 2386.44, 2021.8, 2813.74, 1.34248, 1.08337, 1.37524, 0.861812, -2.12092, 6.3666
9, 47.9962, 8449.12, 1.12268, 8.81508, 12.8209, 11.0218, 15.2868, 1551.78, 2256.96, 1940.25, 2691.04, 1.35431, 1.08946, 1.36264, 0.87449, -2.11413, 6.46989
10, 44.4482, 8092.13, 1.12464, 8.17119, 11.7894, 10.2559, 14.1838, 1487.63, 2146.35, 1867.17, 2582.26, 1.37456, 1.09148, 1.35437, 0.871893, -2.12676, 6.59578
11, 41.7506, 7818.76, 1.12622, 7.67589, 10.9958, 9.67644, 13.3573, 1437.49, 2059.21, 1812.14, 2501.46, 1.39158, 1.08564, 1.35153, 0.873524, -2.17343, 6.72941
12, 39.2617, 7575.17, 1.12841, 7.20752, 10.2761, 9.13519, 12.6003, 1390.62, 1982.67, 1762.55, 2431.11, 1.41818, 1.08329, 1.35121, 0.866975, -2.2052, 6.86725
13, 36.7032, 7332.03, 1.13589, 6.69933, 9.50475, 8.5755, 11.8841, 1338.29, 1898.72, 1713.09, 2374.03, 1.46472, 1.07778, 1.35242, 0.866703, -2.25138, 7.11442
14, 35.212, 7177.42, 1.13342, 6.40944, 9.06196, 8.25014, 11.4525, 1306.47, 1847.14, 1681.66, 2334.41, 1.49239, 1.06825, 1.35608, 0.849204, -2.29284, 7.21582
15, 36.4208, 7242.82, 1.10794, 6.68792, 9.39661, 8.52977, 11.7665, 1329.99, 1868.66, 1696.27, 2339.95, 1.4186, 1.03029, 1.36631, 0.841244, -2.42405, 7.00987
16, 39.0998, 7413.87, 1.07273, 7.35463, 10.2231, 9.11064, 12.3669, 1394.54, 1938.45, 1727.5, 2344.94, 1.33351, 0.972998, 1.37652, 0.826913, -2.60428, 6.7599
17, 42.1016, 7590.69, 1.04773, 8.2512, 11.2148, 9.61207, 12.9733, 1487.65, 2021.97, 1733.01, 2339.02, 1.26927, 0.911773, 1.40638, 0.823196, -2.97547, 6.7761
18, 44.3896, 7745.85, 1.04507, 8.97502, 12.0281, 9.92258, 13.4096, 1566.11, 2098.86, 1731.46, 2339.93, 1.25031, 0.880924, 1.436, 0.835043, -3.25052, 6.9657
19, 46.6263, 7966.55, 1.05193, 9.50056, 12.8002, 10.3462, 13.9221, 1623.26, 2187.05, 1767.74, 2378.72, 1.2544, 0.884158, 1.4408, 0.847838, -3.17395, 6.97401
20, 48.4825, 8206.81, 1.08197, 9.81671, 13.4716, 10.6908, 14.4449, 1661.71, 2280.39, 1809.67, 2445.14, 1.2758, 0.925309, 1.43681, 0.893571, -2.88137, 7.06721
21, 48.5509, 8363.68, 1.13161, 9.69291, 13.7114, 10.5626, 14.5269, 1669.76, 2362.01, 1819.58, 2502.5, 1.332, 0.973068, 1.45267, 0.961071, -2.56736, 7.46307
22, 48.9372, 8575.43, 1.2331, 9.62612, 14.0134, 10.4982, 14.7436, 1686.82, 2455.61, 1839.63, 2583.57, 1.39452, 0.999644, 1.49739, 1.18328, -2.43171, 8.81955
23, 51.7961, 8929.82, 1.25738, 10.1344, 15.0475, 11.0305, 15.5257, 1747.21, 2594.23, 1901.69, 2676.68, 1.42667, 1.00273, 1.54118, 1.20964, -2.30923, 8.97019
24, 56.3267, 9363.92, 1.25698, 11.0106, 16.513, 11.9622, 16.7784, 1830.43, 2745.18, 1988.63, 2789.29, 1.4263, 0.994225, 1.55724, 1.20643, -2.35231, 9.09376
25, 60.615, 9721.34, 1.23485, 11.8889, 17.9017, 12.8934, 17.8632, 1906.73, 2871.04, 2067.83, 2864.87, 1.42076, 0.983951, 1.55082, 1.15514, -2.36032, 8.73746
26, 64.1262, 9988.51, 1.21527, 12.6274, 19.0163, 13.6736, 18.7362, 1966.88, 2962.04, 2129.85, 2918.42, 1.41448, 0.971216, 1.53697, 1.11859, -2.34784, 8.31687
27, 66.5123, 10167.5, 1.19578, 13.1306, 19.7254, 14.1718, 19.4083, 2007.22, 3015.34, 2166.38, 2966.87, 1.40791, 0.952558, 1.53253, 1.08194, -2.39483, 8.08077
28, 67.5415, 10237.8, 1.17808, 13.3411, 19.9992, 14.3859, 19.7373, 2022.22, 3031.44, 2180.59, 2991.75, 1.40054, 0.940071, 1.52707, 1.04652, -2.3857, 7.80775
29, 67.1395, 10195.7, 1.17236, 13.2169, 19.8183, 14.3381, 19.689, 2007.09, 3009.55, 2177.35, 2989.92, 1.38774, 0.950457, 1.50766, 1.03918, -2.32416, 7.5753
30, 65.6247, 10069.9, 1.17193, 12.8488, 19.2947, 14.0584, 19.348, 1971.6, 2960.7, 2157.21, 2968.87, 1.37927, 0.971954, 1.48645, 1.03687, -2.20767, 7.35042
31, 63.5985, 9909.21, 1.1747, 12.369, 18.6047, 13.6496, 18.9035, 1927.2, 2898.77, 2126.73, 2945.34, 1.38286, 0.985234, 1.4699, 1.04162, -2.14596, 7.23859
32, 61.7742, 9769.78, 1.17376, 11.9427, 17.987, 13.2573, 18.5183, 1888.78, 2844.69, 2096.68, 2928.73, 1.39237, 0.990968, 1.46383, 1.03194, -2.09935, 7.13089
33, 60.9561, 9711.83, 1.17159, 11.7435, 17.6761, 13.0539, 18.4148, 1871.03, 2816.24, 2079.81, 2933.94, 1.39749, 0.988735, 1.47017, 1.02056, -2.08783, 7.0574
