Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall,Volume Septal Body,Surface Area Inferior Free Wall,Surface Area Lateral Free Wall,Surface Area Anterior Free Wall,Surface Area Septal Body,Curvature Inferior Free Wall,Curvature Lateral Free Wall,Curvature Anterior Free Wall,Curvature Septal Body,Minimum Curvature,Maximum Curvature
 0, 93.132, 12191, 1.15354, 20.4233, 28.8637, 18.0249, 25.7283, 2673.41, 3778.26, 2359.46, 3367.83, 1.30505, 0.963745, 1.36385, 1.10401, -2.66291, 6.68228
1, 76.0638, 11028.8, 1.2065, 16.5729, 22.9686, 14.6279, 21.8243, 2402.98, 3330.33, 2120.97, 3164.41, 1.32351, 1.07612, 1.39212, 1.14053, -2.55178, 7.09002
2, 71.7019, 10664.3, 1.21756, 15.672, 21.5883, 13.7265, 20.6495, 2330.92, 3210.85, 2041.56, 3071.22, 1.35317, 1.05294, 1.42742, 1.15585, -2.52686, 7.22588
3, 66.5575, 10177.2, 1.21146, 14.6153, 19.8661, 12.8456, 19.1698, 2234.81, 3037.7, 1964.21, 2931.23, 1.35604, 1.05954, 1.43625, 1.12478, -2.5237, 7.24024
4, 61.539, 9642.6, 1.18081, 13.642, 18.1058, 12.0585, 17.6753, 2137.58, 2837.01, 1889.46, 2769.56, 1.33285, 1.06076, 1.4025, 1.06424, -2.59199, 6.97157
5, 55.8068, 9042.45, 1.14858, 12.495, 16.1601, 11.0867, 16.0124, 2024.58, 2618.45, 1796.39, 2594.51, 1.32236, 1.07222, 1.36817, 0.983091, -2.77553, 6.80464
6, 51.054, 8545.44, 1.12347, 11.5302, 14.5508, 10.2534, 14.6711, 1929.92, 2435.51, 1716.22, 2455.66, 1.32172, 1.06487, 1.34838, 0.925393, -2.93166, 6.7709
7, 47.0414, 8157.46, 1.12938, 10.6518, 13.1953, 9.54976, 13.5996, 1847.14, 2288.21, 1656.03, 2358.31, 1.32704, 1.06322, 1.34526, 0.943492, -2.90458, 6.84883
8, 43.814, 7823.55, 1.14209, 9.96451, 12.1271, 8.96975, 12.7108, 1779.29, 2165.45, 1601.66, 2269.67, 1.33233, 1.06295, 1.33737, 0.983912, -2.88849, 6.91312
9, 41.6159, 7606, 1.13477, 9.4772, 11.3821, 8.58866, 12.1281, 1732.11, 2080.27, 1569.72, 2216.6, 1.3334, 1.0582, 1.33171, 0.968531, -2.97489, 6.94591
