Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall, Volume Septal Body, Surface Area Inferior Free Wall, Surface Area Lateral Free Wall, Surface Area Anterior Free Wall, Surface Area Septal Body, Curvature Inferior Free Wall, Curvature Lateral Free Wall, Curvature Anterior Free Wall, Curvature Septal Body, Minimum Curvature, Maximum Curvature
0, 115.853, 14340.1, 1.11697, 21.2977, 36.8748, 25.5813, 31.9745, 2636.19, 4564.28, 3166.41, 3957.74, 1.29412, 0.960997, 1.64673, 0.833706, -1.75459, 6.28662
1, 105.942, 13448.9, 1.09608, 19.6562, 32.8815, 23.9177, 29.3722, 2495.29, 4174.19, 3036.27, 3728.7, 1.26397, 0.974952, 1.59183, 0.80843, -1.76844, 6.04979
2, 100.785, 13064.6, 1.09576, 18.7575, 31.0505, 22.8037, 28.0653, 2431.5, 4025.02, 2956, 3638.05, 1.29356, 0.938741, 1.62923, 0.799242, -1.80323, 6.21893
3, 94.3444, 12495.4, 1.09579, 17.7132, 28.8029, 21.509, 26.2173, 2346.01, 3814.77, 2848.74, 3472.32, 1.29675, 0.926487, 1.63663, 0.803606, -1.81385, 6.19645
4, 85.3817, 11757.5, 1.09934, 16.0769, 25.5452, 19.7518, 23.9155, 2213.86, 3517.7, 2719.93, 3293.28, 1.27567, 0.960244, 1.64142, 0.794716, -1.83318, 6.19263
5, 76.6082, 10997.3, 1.11566, 14.4759, 22.5244, 17.9612, 21.5642, 2078.06, 3233.43, 2578.38, 3095.6, 1.26772, 0.99294, 1.65272, 0.814023, -1.79102, 6.29318
6, 67.6577, 10268.1, 1.14574, 12.7694, 19.4381, 16.0698, 19.3082, 1937.97, 2950.05, 2438.85, 2930.33, 1.27044, 1.04055, 1.68943, 0.840948, -1.79127, 6.57189
7, 60.2643, 9618.94, 1.1668, 11.3841, 16.9759, 14.4942, 17.346, 1817.04, 2709.57, 2313.46, 2768.64, 1.27838, 1.07341, 1.71914, 0.854315, -1.80103, 6.8088
8, 54.2424, 9080.77, 1.18133, 10.2426, 15.0032, 13.2069, 15.732, 1714.72, 2511.69, 2210.98, 2633.71, 1.28935, 1.10195, 1.74532, 0.851929, -1.83413, 7.02906
9, 49.7899, 8699.82, 1.19174, 9.37287, 13.5714, 12.2385, 14.5542, 1637.73, 2371.34, 2138.45, 2543.06, 1.30535, 1.12166, 1.77845, 0.837603, -1.8807, 7.32735
10, 45.3504, 8308.35, 1.22599, 8.53345, 12.1857, 11.1615, 13.4219, 1563.36, 2232.46, 2044.83, 2458.94, 1.33431, 1.1252, 1.8173, 0.898591, -1.83023, 7.78626
11, 43.2047, 8105.45, 1.23908, 8.11682, 11.5131, 10.6219, 12.908, 1522.76, 2159.92, 1992.73, 2421.61, 1.36132, 1.1289, 1.86448, 0.891437, -1.84459, 8.22853
12, 43.6894, 8096.93, 1.23315, 8.23938, 11.6284, 10.7819, 12.9944, 1527, 2155.08, 1998.21, 2408.25, 1.36293, 1.13692, 1.82718, 0.887802, -1.96339, 8.35812
13, 45.8163, 8176.57, 1.21691, 8.79183, 12.2763, 11.3091, 13.3906, 1569.03, 2190.88, 2018.27, 2389.74, 1.32831, 1.1069, 1.84396, 0.874434, -1.99637, 7.92247
14, 49.3558, 8561.7, 1.19774, 9.4396, 13.3191, 12.1433, 14.4016, 1637.48, 2310.45, 2106.49, 2498.24, 1.31872, 1.05851, 1.82988, 0.87182, -2.03905, 7.78696
15, 53.9291, 9114.88, 1.18227, 10.2448, 14.8269, 13.0526, 15.7483, 1731.53, 2505.98, 2206.09, 2661.71, 1.32386, 0.99985, 1.81408, 0.881717, -1.9991, 7.49303
16, 59.6964, 9760.1, 1.17902, 11.2822, 16.7569, 14.0968, 17.4988, 1844.6, 2739.68, 2304.76, 2860.98, 1.34937, 0.934666, 1.8511, 0.891137, -2.0155, 7.54643
17, 65.26, 10351.6, 1.1825, 12.2826, 18.693, 15.0571, 19.1608, 1948.29, 2965.11, 2388.37, 3039.31, 1.36374, 0.91618, 1.86006, 0.903931, -1.8805, 7.61239
18, 71.6731, 10922, 1.17458, 13.44, 21.025, 16.3915, 20.7428, 2048.08, 3203.94, 2497.85, 3160.93, 1.3439, 0.939881, 1.78173, 0.917558, -1.66901, 7.16989
19, 79.7956, 11494.5, 1.13606, 14.9891, 23.8585, 18.2414, 22.6233, 2159.16, 3436.8, 2627.65, 3258.86, 1.3134, 0.945353, 1.69292, 0.86645, -1.68964, 6.63823
20, 85.7873, 11940.2, 1.12754, 16.0965, 25.9252, 19.5705, 24.1045, 2240.38, 3608.38, 2723.9, 3354.97, 1.30184, 0.949472, 1.6794, 0.851801, -1.73806, 6.48407
21, 88.565, 12120.6, 1.11277, 16.6558, 26.9028, 20.1717, 24.7404, 2279.43, 3681.79, 2760.61, 3385.85, 1.29706, 0.944602, 1.66672, 0.82148, -1.76543, 6.39018
22, 88.4941, 12106, 1.11336, 16.6663, 26.8952, 20.1131, 24.7254, 2279.95, 3679.26, 2751.46, 3382.42, 1.29626, 0.946364, 1.66268, 0.824639, -1.74834, 6.37847
23, 87.3197, 12023.2, 1.12353, 16.4586, 26.5367, 19.7845, 24.4475, 2266.2, 3653.87, 2724.16, 3366.21, 1.30408, 0.945574, 1.6744, 0.844674, -1.71791, 6.44944
24, 86.7856, 11991.8, 1.12668, 16.3607, 26.3433, 19.6316, 24.3581, 2260.69, 3640.06, 2712.65, 3365.75, 1.30523, 0.947259, 1.68082, 0.848283, -1.71631, 6.47235
25, 85.8586, 11920.6, 1.13839, 16.1925, 26.0134, 19.3935, 24.1688, 2248.17, 3611.7, 2692.59, 3355.6, 1.31175, 0.947714, 1.69387, 0.871899, -1.6914, 6.55663
26, 85.4427, 11914.5, 1.14173, 16.0864, 25.8768, 19.2719, 24.1179, 2243.15, 3608.36, 2687.35, 3363.1, 1.31952, 0.948206, 1.70663, 0.869502, -1.66982, 6.64063
27, 85.0915, 11908.1, 1.14691, 15.9999, 25.758, 19.1711, 24.0735, 2239.1, 3604.71, 2682.9, 3368.97, 1.3214, 0.953275, 1.71523, 0.874658, -1.66001, 6.67735
28, 84.8124, 11929.7, 1.15297, 15.8939, 25.6549, 19.0939, 24.0812, 2235.63, 3608.61, 2685.75, 3387.26, 1.32696, 0.958086, 1.73341, 0.874884, -1.65716, 6.75711
29, 84.9635, 11972.8, 1.16027, 15.8839, 25.6838, 19.1195, 24.1878, 2238.29, 3619.27, 2694.25, 3408.45, 1.33037, 0.959593, 1.74964, 0.88411, -1.64763, 6.81539
30, 85.2167, 12008.3, 1.16384, 15.9225, 25.7704, 19.1464, 24.2884, 2243.71, 3631.43, 2698.01, 3422.59, 1.33509, 0.955517, 1.76088, 0.889039, -1.65648, 6.86308
31, 87.5321, 12204.4, 1.16119, 16.3854, 26.4877, 19.5907, 24.9765, 2284.57, 3693.1, 2731.47, 3482.4, 1.33995, 0.936005, 1.77877, 0.884347, -1.73112, 6.923
32, 93.0817, 12778.3, 1.15996, 17.2931, 28.1478, 20.6935, 26.8495, 2374, 3864.14, 2840.81, 3685.91, 1.34924, 0.911221, 1.82289, 0.870323, -1.93402, 7.1162
33, 97.6025, 13220.5, 1.16348, 17.9528, 29.8212, 21.5495, 28.177, 2431.76, 4039.37, 2918.93, 3816.65, 1.35271, 0.922381, 1.81821, 0.872173, -1.8579, 7.12846
34, 105.177, 13721.4, 1.1501, 19.3096, 32.7649, 23.137, 29.8545, 2519.13, 4274.51, 3018.46, 3894.82, 1.33253, 0.950531, 1.75409, 0.857171, -1.77068, 6.84474
