Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall,Volume Septal Body,Surface Area Inferior Free Wall,Surface Area Lateral Free Wall,Surface Area Anterior Free Wall,Surface Area Septal Body,Curvature Inferior Free Wall,Curvature Lateral Free Wall,Curvature Anterior Free Wall,Curvature Septal Body,Minimum Curvature,Maximum Curvature
 0, 82.5057, 10938.1, 0.799306, 18.3875, 24.3639, 17.0425, 22.6038, 2437.71, 3230.03, 2259.4, 2996.68, 1.27732, 0.321861, 1.30944, 0.629802, -5.6986, 6.24323
1, 76.0796, 10487.6, 0.957428, 16.7937, 21.9943, 15.8159, 21.3747, 2315.01, 3031.92, 2180.23, 2946.5, 1.27192, 0.833173, 1.27683, 0.692307, -3.88164, 6.4174
2, 74.3919, 10259.6, 0.94635, 16.3352, 21.4808, 15.6395, 20.8368, 2252.84, 2962.49, 2156.9, 2873.67, 1.27171, 0.808981, 1.26309, 0.687788, -3.65871, 6.12894
3, 69.3304, 9709.1, 0.883196, 15.2789, 19.8572, 14.7198, 19.3794, 2139.67, 2780.82, 2061.37, 2713.91, 1.26956, 0.640581, 1.23861, 0.656805, -3.94995, 5.55186
4, 63.669, 9103.01, 0.846032, 14.0161, 17.9358, 13.7451, 17.8821, 2003.93, 2564.36, 1965.19, 2556.67, 1.25465, 0.64726, 1.20151, 0.569017, -4.0371, 5.14795
5, 57.936, 8488.81, 0.862421, 12.7241, 16.0137, 12.7293, 16.3845, 1864.34, 2346.34, 1865.1, 2400.67, 1.241, 0.711436, 1.16243, 0.594673, -3.90605, 5.00356
6, 52.0022, 7891.2, 0.884988, 11.3398, 14.0863, 11.6102, 14.8879, 1720.79, 2137.56, 1761.81, 2259.21, 1.23793, 0.731693, 1.13879, 0.661534, -3.75828, 4.96646
7, 46.5399, 7336.44, 0.893261, 10.0632, 12.3768, 10.5321, 13.4964, 1586.33, 1951.04, 1660.26, 2127.55, 1.24345, 0.767591, 1.12466, 0.66096, -3.71694, 4.93577
8, 42.0702, 6866.8, 0.922149, 9.00688, 11.0038, 9.65562, 12.338, 1470.13, 1796.08, 1576.02, 2013.85, 1.25172, 0.879011, 1.11088, 0.656182, -3.33412, 4.93046
9, 38.667, 6500.64, 0.958004, 8.20027, 9.95197, 8.9861, 11.4674, 1378.62, 1673.11, 1510.73, 1927.88, 1.25968, 1.00614, 1.09882, 0.658187, -3.0556, 4.94263
10, 36.4874, 6268.27, 0.979955, 7.68114, 9.28807, 8.55457, 10.9054, 1319.56, 1595.62, 1469.61, 1873.46, 1.26706, 1.07811, 1.09226, 0.662518, -2.94677, 5.05757
11, 35.1727, 6129.64, 0.984656, 7.40063, 8.95596, 8.25922, 10.5006, 1289.73, 1560.78, 1439.36, 1829.96, 1.27578, 1.07433, 1.09329, 0.674364, -2.95553, 5.06284
12, 34.9476, 6083.54, 0.984045, 7.38377, 8.94714, 8.20632, 10.3546, 1285.34, 1557.48, 1428.52, 1802.49, 1.27289, 1.08895, 1.09593, 0.660038, -3.11396, 5.1646
13, 38.1975, 6416.9, 0.917562, 8.13185, 9.90832, 8.91738, 11.1801, 1366.09, 1664.53, 1498.05, 1878.17, 1.24974, 0.92652, 1.10304, 0.607225, -3.39857, 4.886
14, 44.3288, 7073.44, 0.811243, 9.491, 11.6451, 10.2665, 12.8582, 1514.46, 1858.18, 1638.21, 2051.75, 1.21586, 0.58325, 1.12081, 0.588944, -4.60703, 4.97788
15, 50.7126, 7795.71, 0.670335, 10.9515, 13.4866, 11.5109, 14.6881, 1683.49, 2073.21, 1769.49, 2257.91, 1.1991, 0.103914, 1.1714, 0.553318, -6.98006, 5.37252
16, 56.4879, 8483.68, 0.59784, 12.3841, 15.2385, 12.4905, 16.2928, 1859.91, 2288.6, 1875.89, 2446.95, 1.20767, -0.256601, 1.24716, 0.593411, -8.88288, 5.76273
17, 59.9325, 8892.29, 0.544217, 13.1552, 16.3937, 13.0798, 17.2183, 1951.86, 2432.37, 1940.67, 2554.7, 1.22495, -0.328741, 1.28783, 0.458616, -9.50904, 5.55977
18, 64.3818, 9307.62, 0.515985, 14.2137, 17.892, 13.9594, 18.2256, 2054.87, 2586.63, 2018.09, 2634.85, 1.23976, -0.448965, 1.28571, 0.469032, -10.0347, 5.65013
19, 68.0785, 9632.19, 0.479523, 15.1207, 19.1065, 14.7135, 19.0417, 2139.37, 2703.31, 2081.77, 2694.14, 1.24951, -0.54147, 1.27548, 0.438394, -10.6118, 5.54474
20, 70.1956, 9810.71, 0.469191, 15.655, 19.8253, 15.1314, 19.485, 2187.98, 2770.84, 2114.81, 2723.27, 1.2598, -0.585398, 1.26859, 0.442955, -10.8004, 5.55846
21, 70.7655, 9825.63, 0.48288, 15.7816, 19.9994, 15.204, 19.6818, 2191.23, 2776.87, 2111.04, 2732.77, 1.24571, -0.543084, 1.2604, 0.461124, -10.6039, 5.53483
22, 70.7117, 9788.8, 0.500178, 15.7485, 19.9957, 15.188, 19.6811, 2180.1, 2768.05, 2102.52, 2724.5, 1.23988, -0.467439, 1.24833, 0.459105, -10.2324, 5.56339
23, 70.2865, 9737.96, 0.541019, 15.6069, 19.8711, 15.1059, 19.6049, 2162.28, 2753.08, 2092.87, 2716.2, 1.23762, -0.332455, 1.23817, 0.474273, -9.46557, 5.60063
24, 69.9325, 9701.32, 0.574031, 15.5175, 19.7931, 15.0183, 19.5064, 2152.65, 2745.79, 2083.4, 2706.01, 1.23949, -0.242668, 1.23577, 0.497545, -8.87821, 5.63336
25, 69.6802, 9675.87, 0.606018, 15.449, 19.7475, 14.9511, 19.4361, 2145.27, 2742.16, 2076.12, 2698.92, 1.24128, -0.157972, 1.23734, 0.519779, -8.33339, 5.65093
26, 69.4695, 9652.83, 0.637109, 15.3825, 19.7206, 14.8978, 19.3728, 2137.4, 2740.18, 2070.05, 2691.86, 1.24249, -0.0314315, 1.23817, 0.504104, -7.63846, 5.6279
27, 69.6119, 9663.87, 0.685278, 15.4008, 19.8053, 14.9163, 19.3937, 2138.01, 2749.47, 2070.76, 2692.33, 1.24372, 0.0976091, 1.23916, 0.537959, -6.8876, 5.61383
28, 70.9405, 9799.37, 0.678733, 15.7233, 20.2807, 15.1422, 19.697, 2171.94, 2801.48, 2091.67, 2720.84, 1.24592, 0.0585304, 1.24598, 0.546381, -7.01422, 5.66481
29, 74.1738, 10147.6, 0.638502, 16.4558, 21.3205, 15.7262, 20.5703, 2251.29, 2916.83, 2151.47, 2814.2, 1.24378, -0.126233, 1.26361, 0.573972, -7.92686, 5.77126
30, 78.9379, 10650.8, 0.588735, 17.5655, 22.8386, 16.5705, 21.8568, 2370.04, 3081.51, 2235.78, 2949.05, 1.24772, -0.367183, 1.27929, 0.618586, -9.2613, 5.98698
31, 80.4275, 10841, 0.569787, 17.8238, 23.4118, 16.8171, 22.2669, 2402.51, 3155.73, 2266.82, 3001.4, 1.28346, -0.36064, 1.29598, 0.524861, -9.2609, 5.99278
32, 80.5642, 10874.4, 0.602153, 17.7933, 23.5651, 16.7852, 22.3134, 2401.71, 3180.77, 2265.63, 3011.82, 1.31464, -0.281421, 1.31694, 0.524411, -8.79795, 6.11896
33, 81.9349, 10915.5, 0.708254, 18.2497, 24.1066, 16.9498, 22.5206, 2431.26, 3211.52, 2258.08, 3000.23, 1.29095, 0.0605618, 1.31025, 0.569905, -7.02654, 6.13506
